microtime,millitime,numrecords,cptr
2263840,2264,56595,0x700063B0
2263880,2264,56596,0x700063C0
2263920,2264,56597,0x700063D0
2263960,2264,56598,0x700063E0
2264000,2264,56599,0x700063F0
2264040,2264,56600,0x70006400
2264080,2264,56601,0x70006410
2264120,2264,56602,0x70006420
2264160,2264,56603,0x70006430
2264200,2264,56604,0x70006440
2264240,2264,56605,0x70006450
2264280,2264,56606,0x70006460
2264320,2264,56607,0x70006470
2264360,2264,56608,0x70006480
2264400,2264,56609,0x70006490
2264440,2264,56610,0x700064A0
2264480,2265,56611,0x700064B0
2264520,2265,56612,0x700064C0
2264560,2265,56613,0x700064D0
2264600,2265,56614,0x700064E0
2264640,2265,56615,0x700064F0
2264680,2265,56616,0x70006500
2264720,2265,56617,0x70006510
2264760,2265,56618,0x70006520
2264800,2265,56619,0x70006530
2264840,2265,56620,0x70006540
2264880,2265,56621,0x70006550
2264920,2265,56622,0x70006560
2264960,2265,56623,0x70006570
2265000,2265,56624,0x70006580
2265040,2265,56625,0x70006590
2265080,2265,56626,0x700065A0
2265120,2265,56627,0x700065B0
2265160,2265,56628,0x700065C0
2265200,2265,56629,0x700065D0
2265240,2265,56630,0x700065E0
2265280,2265,56631,0x700065F0
2265320,2265,56632,0x70006600
2265360,2265,56633,0x70006610
2265400,2265,56634,0x70006620
2265440,2265,56635,0x70006630
2265480,2266,56636,0x70006640
2265520,2266,56637,0x70006650
2265560,2266,56638,0x70006660
2265600,2266,56639,0x70006670
2265640,2266,56640,0x70006680
2265680,2266,56641,0x70006690
2265720,2266,56642,0x700066A0
2265760,2266,56643,0x700066B0
2265800,2266,56644,0x700066C0
2265840,2266,56645,0x700066D0
2265880,2266,56646,0x700066E0
2265920,2266,56647,0x700066F0
2265960,2266,56648,0x70006700
2266000,2266,56649,0x70006710
2266040,2266,56650,0x70006720
2266080,2266,56651,0x70006730
2266120,2266,56652,0x70006740
2266160,2266,56653,0x70006750
2266200,2266,56654,0x70006760
2266240,2266,56655,0x70006770
2266280,2266,56656,0x70006780
2266320,2266,56657,0x70006790
2266360,2266,56658,0x700067A0
2266400,2266,56659,0x700067B0
2266440,2266,56660,0x700067C0
2266480,2267,56661,0x700067D0
2266520,2267,56662,0x700067E0
2266560,2267,56663,0x700067F0
2266600,2267,56664,0x70006800
2266640,2267,56665,0x70006810
2266680,2267,56666,0x70006820
2266720,2267,56667,0x70006830
2266760,2267,56668,0x70006840
2266800,2267,56669,0x70006850
2266840,2267,56670,0x70006860
2266880,2267,56671,0x70006870
2266920,2267,56672,0x70006880
2266960,2267,56673,0x70006890
2267000,2267,56674,0x700068A0
2267040,2267,56675,0x700068B0
2267080,2267,56676,0x700068C0
2267120,2267,56677,0x700068D0
2267160,2267,56678,0x700068E0
2267200,2267,56679,0x700068F0
2267240,2267,56680,0x70006900
2267280,2267,56681,0x70006910
2267320,2267,56682,0x70006920
2267360,2267,56683,0x70006930
2267400,2267,56684,0x70006940
2267440,2267,56685,0x70006950
2267480,2268,56686,0x70006960
2267520,2268,56687,0x70006970
2267560,2268,56688,0x70006980
2267600,2268,56689,0x70006990
2267640,2268,56690,0x700069A0
2267680,2268,56691,0x700069B0
2267720,2268,56692,0x700069C0
2267760,2268,56693,0x700069D0
2267800,2268,56694,0x700069E0
2267840,2268,56695,0x700069F0
2267880,2268,56696,0x70006A00
2267920,2268,56697,0x70006A10
2267960,2268,56698,0x70006A20
2268000,2268,56699,0x70006A30
2268040,2268,56700,0x70006A40
2268080,2268,56701,0x70006A50
2268120,2268,56702,0x70006A60
2268160,2268,56703,0x70006A70
2268200,2268,56704,0x70006A80
2268240,2268,56705,0x70006A90
2268280,2268,56706,0x70006AA0
2268320,2268,56707,0x70006AB0
2268360,2268,56708,0x70006AC0
2268400,2268,56709,0x70006AD0
2268440,2268,56710,0x70006AE0
2268480,2269,56711,0x70006AF0
2268520,2269,56712,0x70006B00
2268560,2269,56713,0x70006B10
2268600,2269,56714,0x70006B20
2268640,2269,56715,0x70006B30
2268680,2269,56716,0x70006B40
2268720,2269,56717,0x70006B50
2268760,2269,56718,0x70006B60
2268800,2269,56719,0x70006B70
2268840,2269,56720,0x70006B80
2268880,2269,56721,0x70006B90
2268920,2269,56722,0x70006BA0
2268960,2269,56723,0x70006BB0
2269000,2269,56724,0x70006BC0
2269040,2269,56725,0x70006BD0
2269080,2269,56726,0x70006BE0
2269120,2269,56727,0x70006BF0
2269160,2269,56728,0x70006C00
2269200,2269,56729,0x70006C10
2269240,2269,56730,0x70006C20
2269280,2269,56731,0x70006C30
2269320,2269,56732,0x70006C40
2269360,2269,56733,0x70006C50
2269400,2269,56734,0x70006C60
2269440,2269,56735,0x70006C70
2269480,2270,56736,0x70006C80
2269520,2270,56737,0x70006C90
2269560,2270,56738,0x70006CA0
2269600,2270,56739,0x70006CB0
2269640,2270,56740,0x70006CC0
2269680,2270,56741,0x70006CD0
2269720,2270,56742,0x70006CE0
2269760,2270,56743,0x70006CF0
2269800,2270,56744,0x70006D00
2269840,2270,56745,0x70006D10
2269880,2270,56746,0x70006D20
2269920,2270,56747,0x70006D30
2269960,2270,56748,0x70006D40
2270000,2270,56749,0x70006D50
2270040,2270,56750,0x70006D60
2270080,2270,56751,0x70006D70
2270120,2270,56752,0x70006D80
2270160,2270,56753,0x70006D90
2270200,2270,56754,0x70006DA0
2270240,2270,56755,0x70006DB0
2270280,2270,56756,0x70006DC0
2270320,2270,56757,0x70006DD0
2270360,2270,56758,0x70006DE0
2270400,2270,56759,0x70006DF0
2270440,2270,56760,0x70006E00
2270480,2271,56761,0x70006E10
2270520,2271,56762,0x70006E20
2270560,2271,56763,0x70006E30
2270600,2271,56764,0x70006E40
2270640,2271,56765,0x70006E50
2270680,2271,56766,0x70006E60
2270720,2271,56767,0x70006E70
2270760,2271,56768,0x70006E80
2270800,2271,56769,0x70006E90
2270840,2271,56770,0x70006EA0
2270880,2271,56771,0x70006EB0
2270920,2271,56772,0x70006EC0
2270960,2271,56773,0x70006ED0
2271000,2271,56774,0x70006EE0
2271040,2271,56775,0x70006EF0
2271080,2271,56776,0x70006F00
2271120,2271,56777,0x70006F10
2271160,2271,56778,0x70006F20
2271200,2271,56779,0x70006F30
2271240,2271,56780,0x70006F40
2271280,2271,56781,0x70006F50
2271320,2271,56782,0x70006F60
2271360,2271,56783,0x70006F70
2271400,2271,56784,0x70006F80
2271440,2271,56785,0x70006F90
2271480,2272,56786,0x70006FA0
2271520,2272,56787,0x70006FB0
2271560,2272,56788,0x70006FC0
2271600,2272,56789,0x70006FD0
2271640,2272,56790,0x70006FE0
2271680,2272,56791,0x70006FF0
2271720,2272,56792,0x70007000
2271760,2272,56793,0x70007010
2271800,2272,56794,0x70007020
2271840,2272,56795,0x70007030
2271880,2272,56796,0x70007040
2271920,2272,56797,0x70007050
2271960,2272,56798,0x70007060
2272000,2272,56799,0x70007070
2272040,2272,56800,0x70007080
2272080,2272,56801,0x70007090
2272120,2272,56802,0x700070A0
2272160,2272,56803,0x700070B0
2272200,2272,56804,0x700070C0
2272240,2272,56805,0x700070D0
2272280,2272,56806,0x700070E0
2272320,2272,56807,0x700070F0
2272360,2272,56808,0x70007100
2272400,2272,56809,0x70007110
2272440,2272,56810,0x70007120
2272480,2273,56811,0x70007130
2272520,2273,56812,0x70007140
2272560,2273,56813,0x70007150
2272600,2273,56814,0x70007160
2272640,2273,56815,0x70007170
2272680,2273,56816,0x70007180
2272720,2273,56817,0x70007190
2272760,2273,56818,0x700071A0
2272800,2273,56819,0x700071B0
2272840,2273,56820,0x700071C0
2272880,2273,56821,0x700071D0
2272920,2273,56822,0x700071E0
2272960,2273,56823,0x700071F0
2273000,2273,56824,0x70007200
2273040,2273,56825,0x70007210
2273080,2273,56826,0x70007220
2273120,2273,56827,0x70007230
2273160,2273,56828,0x70007240
2273200,2273,56829,0x70007250
2273240,2273,56830,0x70007260
2273280,2273,56831,0x70007270
2273320,2273,56832,0x70007280
2273360,2273,56833,0x70007290
2273400,2273,56834,0x700072A0
2273440,2273,56835,0x700072B0
2273480,2274,56836,0x700072C0
2273520,2274,56837,0x700072D0
2273560,2274,56838,0x700072E0
2273600,2274,56839,0x700072F0
2273640,2274,56840,0x70007300
2273680,2274,56841,0x70007310
2273720,2274,56842,0x70007320
2273760,2274,56843,0x70007330
2273800,2274,56844,0x70007340
2273840,2274,56845,0x70007350
2273880,2274,56846,0x70007360
2273920,2274,56847,0x70007370
2273960,2274,56848,0x70007380
2274000,2274,56849,0x70007390
2274040,2274,56850,0x700073A0
2274080,2274,56851,0x700073B0
2274120,2274,56852,0x700073C0
2274160,2274,56853,0x700073D0
2274200,2274,56854,0x700073E0
2274240,2274,56855,0x700073F0
2274280,2274,56856,0x70007400
2274320,2274,56857,0x70007410
2274360,2274,56858,0x70007420
2274400,2274,56859,0x70007430
2274440,2274,56860,0x70007440
2274480,2275,56861,0x70007450
2274520,2275,56862,0x70007460
2274560,2275,56863,0x70007470
2274600,2275,56864,0x70007480
2274640,2275,56865,0x70007490
2274680,2275,56866,0x700074A0
2274720,2275,56867,0x700074B0
2274760,2275,56868,0x700074C0
2274800,2275,56869,0x700074D0
2274840,2275,56870,0x700074E0
2274880,2275,56871,0x700074F0
2274920,2275,56872,0x70007500
2274960,2275,56873,0x70007510
2275000,2275,56874,0x70007520
2275040,2275,56875,0x70007530
2275080,2275,56876,0x70007540
2275120,2275,56877,0x70007550
2275160,2275,56878,0x70007560
2275200,2275,56879,0x70007570
2275240,2275,56880,0x70007580
2275280,2275,56881,0x70007590
2275320,2275,56882,0x700075A0
2275360,2275,56883,0x700075B0
2275400,2275,56884,0x700075C0
2275440,2275,56885,0x700075D0
2275480,2276,56886,0x700075E0
2275520,2276,56887,0x700075F0
2275560,2276,56888,0x70007600
2275600,2276,56889,0x70007610
2275640,2276,56890,0x70007620
2275680,2276,56891,0x70007630
2275720,2276,56892,0x70007640
2275760,2276,56893,0x70007650
2275800,2276,56894,0x70007660
2275840,2276,56895,0x70007670
2275880,2276,56896,0x70007680
2275920,2276,56897,0x70007690
2275960,2276,56898,0x700076A0
2276000,2276,56899,0x700076B0
2276040,2276,56900,0x700076C0
2276080,2276,56901,0x700076D0
2276120,2276,56902,0x700076E0
2276160,2276,56903,0x700076F0
2276200,2276,56904,0x70007700
2276240,2276,56905,0x70007710
2276280,2276,56906,0x70007720
2276320,2276,56907,0x70007730
2276360,2276,56908,0x70007740
2276400,2276,56909,0x70007750
2276440,2276,56910,0x70007760
2276480,2277,56911,0x70007770
2276520,2277,56912,0x70007780
2276560,2277,56913,0x70007790
2276600,2277,56914,0x700077A0
2276640,2277,56915,0x700077B0
2276680,2277,56916,0x700077C0
2276720,2277,56917,0x700077D0
2276760,2277,56918,0x700077E0
2276800,2277,56919,0x700077F0
2276840,2277,56920,0x70007800
2276880,2277,56921,0x70007810
2276920,2277,56922,0x70007820
2276960,2277,56923,0x70007830
2277000,2277,56924,0x70007840
2277040,2277,56925,0x70007850
2277080,2277,56926,0x70007860
2277120,2277,56927,0x70007870
2277160,2277,56928,0x70007880
2277200,2277,56929,0x70007890
2277240,2277,56930,0x700078A0
2277280,2277,56931,0x700078B0
2277320,2277,56932,0x700078C0
2277360,2277,56933,0x700078D0
2277400,2277,56934,0x700078E0
2277440,2277,56935,0x700078F0
2277480,2278,56936,0x70007900
2277520,2278,56937,0x70007910
2277560,2278,56938,0x70007920
2277600,2278,56939,0x70007930
2277640,2278,56940,0x70007940
2277680,2278,56941,0x70007950
2277720,2278,56942,0x70007960
2277760,2278,56943,0x70007970
2277800,2278,56944,0x70007980
2277840,2278,56945,0x70007990
2277880,2278,56946,0x700079A0
2277920,2278,56947,0x700079B0
2277960,2278,56948,0x700079C0
2278000,2278,56949,0x700079D0
2278040,2278,56950,0x700079E0
2278080,2278,56951,0x700079F0
2278120,2278,56952,0x70007A00
2278160,2278,56953,0x70007A10
2278200,2278,56954,0x70007A20
2278240,2278,56955,0x70007A30
2278280,2278,56956,0x70007A40
2278320,2278,56957,0x70007A50
2278360,2278,56958,0x70007A60
2278400,2278,56959,0x70007A70
2278440,2278,56960,0x70007A80
2278480,2279,56961,0x70007A90
2278520,2279,56962,0x70007AA0
2278560,2279,56963,0x70007AB0
2278600,2279,56964,0x70007AC0
2278640,2279,56965,0x70007AD0
2278680,2279,56966,0x70007AE0
2278720,2279,56967,0x70007AF0
2278760,2279,56968,0x70007B00
2278800,2279,56969,0x70007B10
2278840,2279,56970,0x70007B20
2278880,2279,56971,0x70007B30
2278920,2279,56972,0x70007B40
2278960,2279,56973,0x70007B50
2279000,2279,56974,0x70007B60
2279040,2279,56975,0x70007B70
2279080,2279,56976,0x70007B80
2279120,2279,56977,0x70007B90
2279160,2279,56978,0x70007BA0
2279200,2279,56979,0x70007BB0
2279240,2279,56980,0x70007BC0
2279280,2279,56981,0x70007BD0
2279320,2279,56982,0x70007BE0
2279360,2279,56983,0x70007BF0
2279400,2279,56984,0x70007C00
2279440,2279,56985,0x70007C10
2279480,2280,56986,0x70007C20
2279520,2280,56987,0x70007C30
2279560,2280,56988,0x70007C40
2279600,2280,56989,0x70007C50
2279640,2280,56990,0x70007C60
2279680,2280,56991,0x70007C70
2279720,2280,56992,0x70007C80
2279760,2280,56993,0x70007C90
2279800,2280,56994,0x70007CA0
2279840,2280,56995,0x70007CB0
2279880,2280,56996,0x70007CC0
2279920,2280,56997,0x70007CD0
2279960,2280,56998,0x70007CE0
2280000,2280,56999,0x70007CF0
2280040,2280,57000,0x70007D00
2280080,2280,57001,0x70007D10
2280120,2280,57002,0x70007D20
2280160,2280,57003,0x70007D30
2280200,2280,57004,0x70007D40
2280240,2280,57005,0x70007D50
2280280,2280,57006,0x70007D60
2280320,2280,57007,0x70007D70
2280360,2280,57008,0x70007D80
2280400,2280,57009,0x70007D90
2280440,2280,57010,0x70007DA0
2280480,2281,57011,0x70007DB0
2280520,2281,57012,0x70007DC0
2280560,2281,57013,0x70007DD0
2280600,2281,57014,0x70007DE0
2280640,2281,57015,0x70007DF0
2280680,2281,57016,0x70007E00
2280720,2281,57017,0x70007E10
2280760,2281,57018,0x70007E20
2280800,2281,57019,0x70007E30
2280840,2281,57020,0x70007E40
2280880,2281,57021,0x70007E50
2280920,2281,57022,0x70007E60
2280960,2281,57023,0x70007E70
2281000,2281,57024,0x70007E80
2281040,2281,57025,0x70007E90
2281080,2281,57026,0x70007EA0
2281120,2281,57027,0x70007EB0
2281160,2281,57028,0x70007EC0
2281200,2281,57029,0x70007ED0
2281240,2281,57030,0x70007EE0
2281280,2281,57031,0x70007EF0
2281320,2281,57032,0x70007F00
2281360,2281,57033,0x70007F10
2281400,2281,57034,0x70007F20
2281440,2281,57035,0x70007F30
2281480,2282,57036,0x70007F40
2281520,2282,57037,0x70007F50
2281560,2282,57038,0x70007F60
2281600,2282,57039,0x70007F70
2281640,2282,57040,0x70007F80
2281680,2282,57041,0x70007F90
2281720,2282,57042,0x70007FA0
2281760,2282,57043,0x70007FB0
2281800,2282,57044,0x70007FC0
2281840,2282,57045,0x70007FD0
2281880,2282,57046,0x70007FE0
2281920,2282,57047,0x70007FF0
2281960,2282,57048,0x70008000
2282000,2282,57049,0x70008010
2282040,2282,57050,0x70008020
2282080,2282,57051,0x70008030
2282120,2282,57052,0x70008040
2282160,2282,57053,0x70008050
2282200,2282,57054,0x70008060
2282240,2282,57055,0x70008070
2282280,2282,57056,0x70008080
2282320,2282,57057,0x70008090
2282360,2282,57058,0x700080A0
2282400,2282,57059,0x700080B0
2282440,2282,57060,0x700080C0
2282480,2283,57061,0x700080D0
2282520,2283,57062,0x700080E0
2282560,2283,57063,0x700080F0
2282600,2283,57064,0x70008100
2282640,2283,57065,0x70008110
2282680,2283,57066,0x70008120
2282720,2283,57067,0x70008130
2282760,2283,57068,0x70008140
2282800,2283,57069,0x70008150
2282840,2283,57070,0x70008160
2282880,2283,57071,0x70008170
2282920,2283,57072,0x70008180
2282960,2283,57073,0x70008190
2283000,2283,57074,0x700081A0
2283040,2283,57075,0x700081B0
2283080,2283,57076,0x700081C0
2283120,2283,57077,0x700081D0
2283160,2283,57078,0x700081E0
2283200,2283,57079,0x700081F0
2283240,2283,57080,0x70008200
2283280,2283,57081,0x70008210
2283320,2283,57082,0x70008220
2283360,2283,57083,0x70008230
2283400,2283,57084,0x70008240
2283440,2283,57085,0x70008250
2283480,2284,57086,0x70008260
2283520,2284,57087,0x70008270
2283560,2284,57088,0x70008280
2283600,2284,57089,0x70008290
2283640,2284,57090,0x700082A0
2283680,2284,57091,0x700082B0
2283720,2284,57092,0x700082C0
2283760,2284,57093,0x700082D0
2283800,2284,57094,0x700082E0
2283840,2284,57095,0x700082F0
2283880,2284,57096,0x70008300
2283920,2284,57097,0x70008310
2283960,2284,57098,0x70008320
2284000,2284,57099,0x70008330
2284040,2284,57100,0x70008340
2284080,2284,57101,0x70008350
2284120,2284,57102,0x70008360
2284160,2284,57103,0x70008370
2284200,2284,57104,0x70008380
2284240,2284,57105,0x70008390
2284280,2284,57106,0x700083A0
2284320,2284,57107,0x700083B0
2284360,2284,57108,0x700083C0
2284400,2284,57109,0x700083D0
2284440,2284,57110,0x700083E0
2284480,2285,57111,0x700083F0
2284520,2285,57112,0x70008400
2284560,2285,57113,0x70008410
2284600,2285,57114,0x70008420
2284640,2285,57115,0x70008430
2284680,2285,57116,0x70008440
2284720,2285,57117,0x70008450
2284760,2285,57118,0x70008460
2284800,2285,57119,0x70008470
2284840,2285,57120,0x70008480
2284880,2285,57121,0x70008490
2284920,2285,57122,0x700084A0
2284960,2285,57123,0x700084B0
2285000,2285,57124,0x700084C0
2285040,2285,57125,0x700084D0
2285080,2285,57126,0x700084E0
2285120,2285,57127,0x700084F0
2285160,2285,57128,0x70008500
2285200,2285,57129,0x70008510
2285240,2285,57130,0x70008520
2285280,2285,57131,0x70008530
2285320,2285,57132,0x70008540
2285360,2285,57133,0x70008550
2285400,2285,57134,0x70008560
2285440,2285,57135,0x70008570
2285480,2286,57136,0x70008580
2285520,2286,57137,0x70008590
2285560,2286,57138,0x700085A0
2285600,2286,57139,0x700085B0
2285640,2286,57140,0x700085C0
2285680,2286,57141,0x700085D0
2285720,2286,57142,0x700085E0
2285760,2286,57143,0x700085F0
2285800,2286,57144,0x70008600
2285840,2286,57145,0x70008610
2285880,2286,57146,0x70008620
2285920,2286,57147,0x70008630
2285960,2286,57148,0x70008640
2286000,2286,57149,0x70008650
2286040,2286,57150,0x70008660
2286080,2286,57151,0x70008670
2286120,2286,57152,0x70008680
2286160,2286,57153,0x70008690
2286200,2286,57154,0x700086A0
2286240,2286,57155,0x700086B0
2286280,2286,57156,0x700086C0
2286320,2286,57157,0x700086D0
2286360,2286,57158,0x700086E0
2286400,2286,57159,0x700086F0
2286440,2286,57160,0x70008700
2286480,2287,57161,0x70008710
2286520,2287,57162,0x70008720
2286560,2287,57163,0x70008730
2286600,2287,57164,0x70008740
2286640,2287,57165,0x70008750
2286680,2287,57166,0x70008760
2286720,2287,57167,0x70008770
2286760,2287,57168,0x70008780
2286800,2287,57169,0x70008790
2286840,2287,57170,0x700087A0
2286880,2287,57171,0x700087B0
2286920,2287,57172,0x700087C0
2286960,2287,57173,0x700087D0
2287000,2287,57174,0x700087E0
2287040,2287,57175,0x700087F0
2287080,2287,57176,0x70008800
2287120,2287,57177,0x70008810
2287160,2287,57178,0x70008820
2287200,2287,57179,0x70008830
2287240,2287,57180,0x70008840
2287280,2287,57181,0x70008850
2287320,2287,57182,0x70008860
2287360,2287,57183,0x70008870
2287400,2287,57184,0x70008880
2287440,2287,57185,0x70008890
2287480,2288,57186,0x700088A0
2287520,2288,57187,0x700088B0
2287560,2288,57188,0x700088C0
2287600,2288,57189,0x700088D0
2287640,2288,57190,0x700088E0
2287680,2288,57191,0x700088F0
2287720,2288,57192,0x70008900
2287760,2288,57193,0x70008910
2287800,2288,57194,0x70008920
2287840,2288,57195,0x70008930
2287880,2288,57196,0x70008940
2287920,2288,57197,0x70008950
2287960,2288,57198,0x70008960
2288000,2288,57199,0x70008970
2288040,2288,57200,0x70008980
2288080,2288,57201,0x70008990
2288120,2288,57202,0x700089A0
2288160,2288,57203,0x700089B0
2288200,2288,57204,0x700089C0
2288240,2288,57205,0x700089D0
2288280,2288,57206,0x700089E0
2288320,2288,57207,0x700089F0
2288360,2288,57208,0x70008A00
2288400,2288,57209,0x70008A10
2288440,2288,57210,0x70008A20
2288480,2289,57211,0x70008A30
2288520,2289,57212,0x70008A40
2288560,2289,57213,0x70008A50
2288600,2289,57214,0x70008A60
2288640,2289,57215,0x70008A70
2288680,2289,57216,0x70008A80
2288720,2289,57217,0x70008A90
2288760,2289,57218,0x70008AA0
2288800,2289,57219,0x70008AB0
2288840,2289,57220,0x70008AC0
2288880,2289,57221,0x70008AD0
2288920,2289,57222,0x70008AE0
2288960,2289,57223,0x70008AF0
2289000,2289,57224,0x70008B00
2289040,2289,57225,0x70008B10
2289080,2289,57226,0x70008B20
2289120,2289,57227,0x70008B30
2289160,2289,57228,0x70008B40
2289200,2289,57229,0x70008B50
2289240,2289,57230,0x70008B60
2289280,2289,57231,0x70008B70
2289320,2289,57232,0x70008B80
2289360,2289,57233,0x70008B90
2289400,2289,57234,0x70008BA0
2289440,2289,57235,0x70008BB0
2289480,2290,57236,0x70008BC0
2289520,2290,57237,0x70008BD0
2289560,2290,57238,0x70008BE0
2289600,2290,57239,0x70008BF0
2289640,2290,57240,0x70008C00
2289680,2290,57241,0x70008C10
2289720,2290,57242,0x70008C20
2289760,2290,57243,0x70008C30
2289800,2290,57244,0x70008C40
2289840,2290,57245,0x70008C50
2289880,2290,57246,0x70008C60
2289920,2290,57247,0x70008C70
2289960,2290,57248,0x70008C80
2290000,2290,57249,0x70008C90
2290040,2290,57250,0x70008CA0
2290080,2290,57251,0x70008CB0
2290120,2290,57252,0x70008CC0
2290160,2290,57253,0x70008CD0
2290200,2290,57254,0x70008CE0
2290240,2290,57255,0x70008CF0
2290280,2290,57256,0x70008D00
2290320,2290,57257,0x70008D10
2290360,2290,57258,0x70008D20
2290400,2290,57259,0x70008D30
